,train,val,lr
2699,-1.7542578461871017e-05,-1.671795e-05,[0.000830773743513957]
2700,-1.7392410518368707e-05,-1.631387e-05,[0.000830655932661825]
2701,-1.746530797390733e-05,-1.8312447e-05,[0.0008305380891752607]
2702,-1.7329741967841984e-05,-1.6706512e-05,[0.0008304202130658949]
2703,-1.705605536699295e-05,-1.6428974e-05,[0.0008303023043453615]
2704,-1.70310668181628e-05,-1.679999e-05,[0.0008301843630252975]
2705,-1.7030108301696602e-05,-1.7440172e-05,[0.0008300663891173435]
2706,-1.7242647118109744e-05,-1.712045e-05,[0.0008299483826331428]
2707,-1.667739634285681e-05,-1.7252667e-05,[0.0008298303435843422]
2708,-1.716737897368148e-05,-1.6417525e-05,[0.0008297122719825919]
2709,-1.7565600865054874e-05,-1.8020995e-05,[0.000829594167839545]
2710,-1.747553233144572e-05,-1.4283612e-05,[0.0008294760311668578]
2711,-1.7536002087581436e-05,-1.7933002e-05,[0.0008293578619761899]
2712,-1.7384730017511175e-05,-1.7569468e-05,[0.0008292396602792044]
2713,-1.7082346494134983e-05,-1.7042395e-05,[0.0008291214260875671]
2714,-1.7056281467375812e-05,-1.7346834e-05,[0.0008290031594129474]
2715,-1.665167437749915e-05,-1.7881222e-05,[0.0008288848602670175]
2716,-1.7081584519473837e-05,-1.6817603e-05,[0.000828766528661453]
2717,-1.7356716125505044e-05,-1.7202294e-05,[0.0008286481646079334]
2718,-1.735481546347728e-05,-1.6403015e-05,[0.0008285297681181401]
2719,-1.728501338220667e-05,-1.7536991e-05,[0.0008284113392037588]
2720,-1.6853596025612206e-05,-1.7439626e-05,[0.0008282928778764776]
2721,-1.695907430985244e-05,-1.4994154e-05,[0.0008281743841479884]
2722,-1.7312834825133904e-05,-1.7057588e-05,[0.0008280558580299859]
2723,-1.716453680273844e-05,-1.4099025e-05,[0.0008279372995341685]
2724,-1.728038696455769e-05,-1.651866e-05,[0.000827818708672237]
2725,-1.7082631347875577e-05,-1.6764408e-05,[0.0008277000854558963]
2726,-1.723254445096245e-05,-1.6779368e-05,[0.0008275814298968537]
2727,-1.6736823818064293e-05,-1.713921e-05,[0.0008274627420068201]
2728,-1.6966509792837315e-05,-1.7249511e-05,[0.0008273440217975096]
2729,-1.6868198690644932e-05,-1.7173652e-05,[0.0008272252692806394]
2730,-1.6758338369982083e-05,-1.7177079e-05,[0.0008271064844679298]
2731,-1.718199382594321e-05,-1.7110211e-05,[0.0008269876673711045]
2732,-1.7214263607456814e-05,-1.7566388e-05,[0.0008268688180018902]
2733,-1.682804668234894e-05,-1.6094125e-05,[0.000826749936372017]
2734,-1.7485136777395382e-05,-1.780309e-05,[0.0008266310224932181]
2735,-1.7076023868867197e-05,-1.7717359e-05,[0.0008265120763772296]
2736,-1.73353020727518e-05,-1.7794633e-05,[0.000826393098035791]
2737,-1.7041626051650383e-05,-1.7221837e-05,[0.0008262740874806451]
2738,-1.715063444862608e-05,-1.747124e-05,[0.000826155044723538]
2739,-1.7811219368013554e-05,-1.7709768e-05,[0.0008260359697762183]
2740,-1.7617961202631704e-05,-1.7366898e-05,[0.0008259168626504386]
2741,-1.68459093401907e-05,-1.6767595e-05,[0.0008257977233579541]
2742,-1.7252275574719535e-05,-1.7420414e-05,[0.0008256785519105233]
2743,-1.7136638780357317e-05,-1.7172211e-05,[0.0008255593483199082]
2744,-1.7556386774231213e-05,-1.7629063e-05,[0.0008254401125978735]
2745,-1.737055808916921e-05,-1.7448767e-05,[0.0008253208447561875]
2746,-1.709210828266805e-05,-1.6916905e-05,[0.0008252015448066213]
2747,-1.7349588779325133e-05,-1.7538354e-05,[0.0008250822127609493]
2748,-1.7314221622655168e-05,-1.7189572e-05,[0.0008249628486309492]
2749,-1.7139540977950675e-05,-1.7264118e-05,[0.0008248434524284018]
2750,-1.7320618462690617e-05,-1.685127e-05,[0.0008247240241650911]
2751,-1.724939666019054e-05,-1.710959e-05,[0.000824604563852804]
2752,-1.7295058933086692e-05,-1.7719625e-05,[0.0008244850715033307]
2753,-1.7147436119557823e-05,-1.6576485e-05,[0.0008243655471284649]
2754,-1.713212168397149e-05,-1.7777453e-05,[0.000824245990740003]
2755,-1.7481906070315745e-05,-1.7306407e-05,[0.0008241264023497448]
2756,-1.7133513938460965e-05,-1.7351627e-05,[0.0008240067819694932]
2757,-1.7149162340501788e-05,-1.7373479e-05,[0.0008238871296110545]
2758,-1.753020151227247e-05,-1.6964488e-05,[0.0008237674452862371]
2759,-1.7472884064773097e-05,-1.5773623e-05,[0.0008236477290068544]
2760,-1.737134316499578e-05,-1.6414591e-05,[0.0008235279807847213]
2761,-1.6928806689975318e-05,-1.805914e-05,[0.0008234082006316568]
2762,-1.745662830217043e-05,-1.8060904e-05,[0.0008232883885594823]
2763,-1.6924168812693095e-05,-1.7024495e-05,[0.0008231685445800231]
2764,-1.740225052344613e-05,-1.7452263e-05,[0.0008230486687051073]
2765,-1.7027241119649263e-05,-1.7619064e-05,[0.0008229287609465661]
2766,-1.7244968330487608e-05,-1.7305378e-05,[0.0008228088213162341]
2767,-1.7048913286998867e-05,-1.688626e-05,[0.0008226888498259487]
2768,-1.6758518177084626e-05,-1.679671e-05,[0.0008225688464875506]
2769,-1.7102413221437018e-05,-1.6955833e-05,[0.0008224488113128838]
2770,-1.7028679758368524e-05,-1.7242162e-05,[0.0008223287443137949]
2771,-1.7281282634939998e-05,-1.3889631e-05,[0.0008222086455021345]
2772,-1.681761768850265e-05,-1.6761454e-05,[0.0008220885148897558]
2773,-1.7426550402888098e-05,-1.7931374e-05,[0.000821968352488515]
2774,-1.74716940819053e-05,-1.72915e-05,[0.0008218481583102717]
2775,-1.7333292817056645e-05,-1.663401e-05,[0.0008217279323668887]
2776,-1.7250000746571458e-05,-1.6570346e-05,[0.0008216076746702317]
2777,-1.69057957464247e-05,-1.6822081e-05,[0.0008214873852321698]
2778,-1.722678243822884e-05,-1.7942759e-05,[0.0008213670640645753]
2779,-1.727114740788238e-05,-1.738467e-05,[0.000821246711179323]
2780,-1.7439102339267266e-05,-1.70308e-05,[0.0008211263265882914]
2781,-1.7144127923529595e-05,-1.7710305e-05,[0.000821005910303362]
2782,-1.6998976570903322e-05,-1.7394748e-05,[0.0008208854623364193]
2783,-1.7422650853404775e-05,-1.7073093e-05,[0.0008207649826993513]
2784,-1.7210902660735884e-05,-1.6591566e-05,[0.0008206444714040486]
2785,-1.7007145652314647e-05,-1.8026803e-05,[0.0008205239284624055]
2786,-1.692414007266052e-05,-1.7708227e-05,[0.0008204033538863187]
2787,-1.758609669195721e-05,-1.7583701e-05,[0.0008202827476876886]
2788,-1.728752686176449e-05,-1.7341534e-05,[0.0008201621098784188]
2789,-1.702577392279636e-05,-1.7257715e-05,[0.0008200414404704155]
2790,-1.750979590724455e-05,-1.6394288e-05,[0.0008199207394755883]
2791,-1.760740306053776e-05,-1.7729255e-05,[0.0008198000069058501]
2792,-1.7536803534312638e-05,-1.822155e-05,[0.0008196792427731166]
2793,-1.7248202129849233e-05,-1.7693103e-05,[0.0008195584470893066]
2794,-1.7195229156641288e-05,-1.8109926e-05,[0.0008194376198663426]
2795,-1.6823458463477436e-05,-1.5761176e-05,[0.0008193167611161492]
2796,-1.7297710473940243e-05,-1.5818201e-05,[0.0008191958708506549]
2797,-1.7467677025706507e-05,-1.7654136e-05,[0.0008190749490817913]
2798,-1.7497788394393866e-05,-1.673944e-05,[0.0008189539958214926]
2799,-1.7197860324813517e-05,-1.787498e-05,[0.0008188330110816967]
2800,-1.7520851179142484e-05,-1.7108498e-05,[0.0008187119948743441]
2801,-1.7464994016336277e-05,-1.7289394e-05,[0.0008185909472113787]
2802,-1.729053274175385e-05,-1.6349592e-05,[0.0008184698681047474]
2803,-1.7396930161339696e-05,-1.747227e-05,[0.0008183487575664002]
2804,-1.7165524513984565e-05,-1.8328601e-05,[0.0008182276156082903]
2805,-1.7386749823344873e-05,-1.702217e-05,[0.000818106442242374]
2806,-1.719159754429711e-05,-1.7920296e-05,[0.0008179852374806104]
2807,-1.6724481429264416e-05,-1.7047254e-05,[0.0008178640013349622]
2808,-1.7031394054356497e-05,-1.7291719e-05,[0.0008177427338173945]
2809,-1.7239047156181187e-05,-1.63429e-05,[0.0008176214349398765]
2810,-1.6946601863310207e-05,-1.6333892e-05,[0.0008175001047143796]
2811,-1.7434964502172078e-05,-1.6975577e-05,[0.0008173787431528787]
2812,-1.703363122942392e-05,-1.66857e-05,[0.0008172573502673514]
2813,-1.7153760018118193e-05,-1.774346e-05,[0.0008171359260697792]
2814,-1.692883288342273e-05,-1.7800237e-05,[0.0008170144705721458]
2815,-1.737506772769848e-05,-1.7470118e-05,[0.0008168929837864388]
2816,-1.7367267901136074e-05,-1.615116e-05,[0.0008167714657246479]
2817,-1.7024022054101805e-05,-1.746579e-05,[0.0008166499163987667]
2818,-1.729055711621186e-05,-1.7415674e-05,[0.0008165283358207917]
2819,-1.7169179409393108e-05,-1.6731088e-05,[0.0008164067240027225]
2820,-1.7381175348418763e-05,-1.5860092e-05,[0.0008162850809565616]
2821,-1.7405086873623075e-05,-1.7059516e-05,[0.0008161634066943146]
2822,-1.716553160804324e-05,-1.7176446e-05,[0.0008160417012279904]
2823,-1.709988446236821e-05,-1.6997827e-05,[0.0008159199645696006]
2824,-1.7016603669617326e-05,-1.67344e-05,[0.0008157981967311605]
2825,-1.7334648146061226e-05,-1.5599771e-05,[0.0008156763977246879]
2826,-1.7161825780931395e-05,-1.781066e-05,[0.000815554567562204]
2827,-1.7486026445112655e-05,-1.8299004e-05,[0.0008154327062557328]
2828,-1.75482231497881e-05,-1.7637676e-05,[0.0008153108138173017]
2829,-1.7196042063005734e-05,-1.7526083e-05,[0.0008151888902589409]
2830,-1.7032940013450572e-05,-1.7298065e-05,[0.0008150669355926837]
2831,-1.72726971868542e-05,-1.7985907e-05,[0.0008149449498305666]
2832,-1.7286118782067207e-05,-1.75681e-05,[0.0008148229329846292]
2833,-1.7495315478299745e-05,-1.748113e-05,[0.000814700885066914]
2834,-1.7326926354144234e-05,-1.7532977e-05,[0.0008145788060894666]
2835,-1.678287644608645e-05,-1.7807166e-05,[0.0008144566960643357]
2836,-1.7129296793427784e-05,-1.6346341e-05,[0.0008143345550035733]
2837,-1.753773194650421e-05,-1.8169072e-05,[0.0008142123829192339]
2838,-1.7239400222024415e-05,-1.6138541e-05,[0.0008140901798233758]
2839,-1.673858569120057e-05,-1.7112061e-05,[0.0008139679457280596]
2840,-1.651000857236795e-05,-1.7045644e-05,[0.0008138456806453494]
2841,-1.6791615234978962e-05,-1.7420343e-05,[0.0008137233845873125]
2842,-1.7219121946254746e-05,-1.6510652e-05,[0.0008136010575660187]
2843,-1.725087895465549e-05,-1.6957003e-05,[0.0008134786995935415]
2844,-1.7196924818563276e-05,-1.7468537e-05,[0.000813356310681957]
2845,-1.673321457928978e-05,-1.71812e-05,[0.0008132338908433445]
2846,-1.7094492432079277e-05,-1.6566628e-05,[0.0008131114400897865]
2847,-1.713249002932571e-05,-1.8529381e-05,[0.0008129889584333681]
2848,-1.7665007544565014e-05,-1.7430137e-05,[0.0008128664458861781]
2849,-1.706699749774998e-05,-1.7387281e-05,[0.0008127439024603078]
2850,-1.731027714413358e-05,-1.699174e-05,[0.0008126213281678519]
2851,-1.7049682537617627e-05,-1.7402877e-05,[0.0008124987230209075]
2852,-1.705369177216198e-05,-1.691608e-05,[0.0008123760870315759]
2853,-1.6649195094942117e-05,-1.60634e-05,[0.0008122534202119606]
2854,-1.702330609987257e-05,-1.6511402e-05,[0.0008121307225741681]
2855,-1.7037308862200006e-05,-1.8106379e-05,[0.0008120079941303085]
2856,-1.7155452769657132e-05,-1.7481265e-05,[0.0008118852348924944]
2857,-1.763503587426385e-05,-1.695056e-05,[0.0008117624448728415]
2858,-1.7168919475807344e-05,-1.5162706e-05,[0.000811639624083469]
2859,-1.7035254677466584e-05,-1.6895578e-05,[0.0008115167725364986]
2860,-1.7041651335603093e-05,-1.6528922e-05,[0.0008113938902440554]
2861,-1.7416899208910763e-05,-1.7565142e-05,[0.0008112709772182675]
2862,-1.7337471581413412e-05,-1.7979428e-05,[0.0008111480334712656]
2863,-1.740891020745039e-05,-1.6596478e-05,[0.0008110250590151841]
2864,-1.755095090629766e-05,-1.2474201e-05,[0.0008109020538621597]
2865,-1.722462784528034e-05,-1.8041506e-05,[0.0008107790180243329]
2866,-1.7440747433283833e-05,-1.6968172e-05,[0.0008106559515138467]
2867,-1.7397028750565367e-05,-1.7574117e-05,[0.0008105328543428474]
2868,-1.7323032625427005e-05,-1.6130984e-05,[0.0008104097265234841]
2869,-1.728501883917488e-05,-1.719506e-05,[0.0008102865680679088]
2870,-1.7303386630374008e-05,-1.7123199e-05,[0.0008101633789882772]
2871,-1.7284969726460985e-05,-1.8144237e-05,[0.0008100401592967473]
2872,-1.7356419812131206e-05,-1.6519134e-05,[0.0008099169090054804]
2873,-1.7330561058770398e-05,-1.7810244e-05,[0.0008097936281266408]
2874,-1.73830916537554e-05,-1.6583614e-05,[0.0008096703166723962]
2875,-1.7604946515348273e-05,-1.1577123e-05,[0.0008095469746549163]
2876,-1.725892707327148e-05,-1.7557888e-05,[0.000809423602086375]
2877,-1.7351176211377606e-05,-1.4946659e-05,[0.0008093001989789484]
2878,-1.7299353203270584e-05,-1.7536735e-05,[0.000809176765344816]
2879,-1.751272993715247e-05,-1.759815e-05,[0.0008090533011961601]
2880,-1.7143851255241316e-05,-1.7406459e-05,[0.0008089298065451663]
2881,-1.7288260278292e-05,-1.7348022e-05,[0.000808806281404023]
2882,-1.727033122733701e-05,-1.747178e-05,[0.0008086827257849217]
2883,-1.694700822554296e-05,-1.7128934e-05,[0.0008085591397000568]
2884,-1.7085385479731485e-05,-1.7002996e-05,[0.0008084355231616257]
2885,-1.7235957420780325e-05,-1.49350135e-05,[0.0008083118761818287]
2886,-1.6871211118996144e-05,-1.5711534e-05,[0.0008081881987728695]
2887,-1.7010324881994165e-05,-1.6774546e-05,[0.0008080644909469546]
2888,-1.722035631246399e-05,-1.7565693e-05,[0.0008079407527162934]
2889,-1.730074145598337e-05,-1.7367709e-05,[0.0008078169840930984]
2890,-1.700401862763101e-05,-1.590962e-05,[0.000807693185089585]
2891,-1.7333045980194585e-05,-1.6670276e-05,[0.0008075693557179716]
2892,-1.7382361329509875e-05,-1.8355282e-05,[0.0008074454959904799]
2893,-1.724306530377362e-05,-1.4326478e-05,[0.0008073216059193342]
2894,-1.6997937018459196e-05,-1.7004444e-05,[0.000807197685516762]
2895,-1.697619181868504e-05,-1.578739e-05,[0.0008070737347949938]
2896,-1.7387952175340617e-05,-1.7449855e-05,[0.000806949753766263]
2897,-1.7556145576236303e-05,-1.7685597e-05,[0.000806825742442806]
2898,-1.7362293874612078e-05,-1.7708324e-05,[0.0008067017008368621]
2899,-1.7403805031790398e-05,-1.6852557e-05,[0.0008065776289606742]
2900,-1.7193452367791907e-05,-1.6698354e-05,[0.0008064535268264872]
2901,-1.7105386541516053e-05,-1.7188397e-05,[0.0008063293944465497]
2902,-1.7430115804017987e-05,-1.7572964e-05,[0.0008062052318331131]
2903,-1.7382559417455922e-05,-1.694236e-05,[0.0008060810389984316]
2904,-1.7663817561697216e-05,-1.7532817e-05,[0.0008059568159547629]
2905,-1.7216684318555055e-05,-1.7665088e-05,[0.000805832562714367]
2906,-1.7459519949625246e-05,-1.6488573e-05,[0.0008057082792895072]
2907,-1.7442312309867702e-05,-1.6828755e-05,[0.0008055839656924501]
2908,-1.699383483355632e-05,-1.6819195e-05,[0.0008054596219354643]
2909,-1.7331641538476104e-05,-1.7081777e-05,[0.0008053352480308228]
2910,-1.7356419084535447e-05,-1.6094598e-05,[0.0008052108439908003]
2911,-1.6783461433078628e-05,-1.8073117e-05,[0.0008050864098276752]
2912,-1.6956199578999077e-05,-1.7318112e-05,[0.0008049619455537285]
2913,-1.7241318164451514e-05,-1.6838703e-05,[0.0008048374511812446]
2914,-1.734170855343109e-05,-1.7733555e-05,[0.0008047129267225103]
2915,-1.70705670825555e-05,-1.7042963e-05,[0.0008045883721898159]
2916,-1.742695749271661e-05,-1.6471373e-05,[0.0008044637875954545]
2917,-1.7643287719693035e-05,-1.8083747e-05,[0.0008043391729517218]
2918,-1.7403850688424426e-05,-1.4546176e-05,[0.0008042145282709171]
2919,-1.732621476548957e-05,-1.7318334e-05,[0.0008040898535653421]
2920,-1.692689957053517e-05,-1.7047232e-05,[0.0008039651488473017]
2921,-1.7406383267370985e-05,-1.7102771e-05,[0.000803840414129104]
2922,-1.750409574015066e-05,-1.7294644e-05,[0.0008037156494230595]
2923,-1.767870126059279e-05,-1.7444869e-05,[0.0008035908547414823]
2924,-1.7366036627208813e-05,-1.6712751e-05,[0.0008034660300966888]
2925,-1.7444502918806393e-05,-1.7360064e-05,[0.000803341175500999]
2926,-1.7237958309124225e-05,-1.730082e-05,[0.0008032162909667353]
2927,-1.6989836331049447e-05,-1.7709592e-05,[0.0008030913765062237]
2928,-1.752785065036733e-05,-1.442753e-05,[0.0008029664321317922]
2929,-1.745791523717344e-05,-1.6687602e-05,[0.0008028414578557728]
2930,-1.6862849042809104e-05,-1.6816164e-05,[0.0008027164536904998]
2931,-1.7214931540365795e-05,-1.8150973e-05,[0.0008025914196483105]
2932,-1.7323136671620886e-05,-1.6927177e-05,[0.0008024663557415454]
2933,-1.7320531151199246e-05,-1.6860333e-05,[0.0008023412619825479]
2934,-1.7156710600829684e-05,-1.6160498e-05,[0.000802216138383664]
2935,-1.755070989020169e-05,-1.7482344e-05,[0.000802090984957243]
2936,-1.717122067930177e-05,-1.733803e-05,[0.0008019658017156373]
2937,-1.7408814164809884e-05,-1.7507058e-05,[0.0008018405886712017]
2938,-1.717754657875048e-05,-1.5351878e-05,[0.0008017153458362944]
2939,-1.7221804409928154e-05,-1.723838e-05,[0.0008015900732232764]
2940,-1.7124268742918504e-05,-1.7486915e-05,[0.0008014647708445114]
2941,-1.7649876099312678e-05,-1.7759929e-05,[0.0008013394387123663]
2942,-1.7056527758541053e-05,-1.7530425e-05,[0.0008012140768392108]
2943,-1.738470855343621e-05,-1.6876398e-05,[0.0008010886852374181]
2944,-1.7331343224213923e-05,-1.7979026e-05,[0.0008009632639193632]
2945,-1.7191627557622267e-05,-1.715487e-05,[0.000800837812897425]
2946,-1.7618301353650167e-05,-1.7425027e-05,[0.0008007123321839852]
2947,-1.7438646864320617e-05,-1.7361634e-05,[0.000800586821791428]
2948,-1.7755062253854702e-05,-1.7138138e-05,[0.0008004612817321408]
2949,-1.7546265371493065e-05,-1.7708202e-05,[0.0008003357120185141]
2950,-1.756623860273976e-05,-1.7198769e-05,[0.0008002101126629409]
2951,-1.752480620780261e-05,-1.7812617e-05,[0.0008000844836778175]
2952,-1.737178572511766e-05,-1.6696333e-05,[0.000799958825075543]
2953,-1.727424023556523e-05,-1.6626846e-05,[0.0007998331368685191]
2954,-1.7219357323483565e-05,-1.7285925e-05,[0.0007997074190691512]
2955,-1.7221938287548254e-05,-1.6760192e-05,[0.0007995816716898468]
2956,-1.756728615873726e-05,-1.7621911e-05,[0.0007994558947430168]
2957,-1.7127146384154913e-05,-1.725884e-05,[0.0007993300882410749]
2958,-1.72128598933341e-05,-1.7846536e-05,[0.0007992042521964378]
2959,-1.7645155458012597e-05,-1.7109307e-05,[0.0007990783866215248]
2960,-1.768030651874142e-05,-1.6635962e-05,[0.0007989524915287585]
2961,-1.7509131612314378e-05,-1.7309805e-05,[0.000798826566930564]
2962,-1.716629267320968e-05,-1.8219056e-05,[0.0007987006128393698]
2963,-1.7127501450886484e-05,-1.776733e-05,[0.0007985746292676071]
2964,-1.7491508151579184e-05,-1.6989332e-05,[0.0007984486162277099]
2965,-1.7504779134469572e-05,-1.7784398e-05,[0.0007983225737321152]
2966,-1.704916558082914e-05,-1.8340388e-05,[0.0007981965017932627]
2967,-1.713024812488584e-05,-1.6808646e-05,[0.0007980704004235955]
2968,-1.7142295655503402e-05,-1.3370341e-05,[0.0007979442696355591]
2969,-1.733539393171668e-05,-1.6527545e-05,[0.0007978181094416022]
2970,-1.7750231381796767e-05,-1.7332772e-05,[0.0007976919198541764]
2971,-1.6969972057268025e-05,-1.6509674e-05,[0.0007975657008857361]
2972,-1.728740808175644e-05,-1.68226e-05,[0.0007974394525487384]
2973,-1.709975076664705e-05,-1.7302364e-05,[0.0007973131748556437]
2974,-1.7627608576731292e-05,-1.7300683e-05,[0.0007971868678189149]
2975,-1.7541320812597404e-05,-1.6783726e-05,[0.0007970605314510182]
2976,-1.7078541350201704e-05,-1.6500177e-05,[0.0007969341657644225]
2977,-1.7340940576104914e-05,-1.6978067e-05,[0.0007968077707715995]
2978,-1.7380132339894773e-05,-1.7987391e-05,[0.000796681346485024]
2979,-1.7305431902059355e-05,-1.6880638e-05,[0.0007965548929171736]
2980,-1.7151904467027633e-05,-1.7871549e-05,[0.0007964284100805286]
2981,-1.777031102392357e-05,-1.6357111e-05,[0.0007963018979875723]
2982,-1.7663839935266877e-05,-1.7751769e-05,[0.0007961753566507914]
2983,-1.692718269623583e-05,-1.7071165e-05,[0.0007960487860826746]
2984,-1.7375364404870196e-05,-1.6941733e-05,[0.0007959221862957138]
2985,-1.7411070803063922e-05,-1.6936227e-05,[0.0007957955573024042]
2986,-1.7393917005392723e-05,-1.6875983e-05,[0.0007956688991152435]
2987,-1.709538082650397e-05,-1.733382e-05,[0.0007955422117467326]
2988,-1.7526177362015006e-05,-1.5880796e-05,[0.0007954154952093745]
2989,-1.730603507894557e-05,-1.7677878e-05,[0.000795288749515676]
2990,-1.7500307694717777e-05,-1.742644e-05,[0.0007951619746781463]
2991,-1.7160569586849306e-05,-1.7411441e-05,[0.0007950351707092976]
2992,-1.720986092550447e-05,-1.7622664e-05,[0.0007949083376216449]
2993,-1.7243561342183966e-05,-1.7251923e-05,[0.0007947814754277064]
2994,-1.7415282673027833e-05,-1.7417004e-05,[0.0007946545841400024]
2995,-1.720183299767086e-05,-1.7837638e-05,[0.0007945276637710571]
2996,-1.7400006254320032e-05,-1.0897464e-05,[0.0007944007143333965]
2997,-1.6884467731870247e-05,-1.6642414e-05,[0.0007942737358395505]
2998,-1.7293223027081695e-05,-1.5263668e-05,[0.0007941467283020511]
2999,-1.728091410768684e-05,-1.726586e-05,[0.0007940196917334335]
3000,-1.7405907601641957e-05,-1.7133856e-05,[0.0007938926261462356]
3001,-1.723902787489351e-05,-1.6887872e-05,[0.0007937655315529984]
3002,-1.755840221449034e-05,-1.7321041e-05,[0.0007936384079662656]
3003,-1.6994038196571638e-05,-1.6053886e-05,[0.0007935112553985838]
3004,-1.7252148427360226e-05,-1.8436649e-05,[0.0007933840738625027]
3005,-1.725419260765193e-05,-1.7035598e-05,[0.0007932568633705741]
3006,-1.748339673213195e-05,-1.619325e-05,[0.0007931296239353534]
3007,-1.7701177785056644e-05,-1.5434975e-05,[0.0007930023555693988]
3008,-1.7336892233288383e-05,-1.7318287e-05,[0.0007928750582852711]
3009,-1.7247909272555263e-05,-1.7473772e-05,[0.0007927477320955339]
3010,-1.6962592053459957e-05,-1.6357686e-05,[0.000792620377012754]
3011,-1.7194913925777656e-05,-1.7030143e-05,[0.0007924929930495006]
3012,-1.704313854133943e-05,-1.7673356e-05,[0.0007923655802183463]
3013,-1.7469759950472507e-05,-1.6746726e-05,[0.0007922381385318659]
3014,-1.7614417265576777e-05,-1.8085277e-05,[0.0007921106680026375]
3015,-1.760097347869305e-05,-1.8163544e-05,[0.0007919831686432421]
3016,-1.7059176934708374e-05,-1.806438e-05,[0.0007918556404662632]
3017,-1.720955697237514e-05,-1.7503458e-05,[0.0007917280834842875]
3018,-1.7175554785353597e-05,-1.7092245e-05,[0.000791600497709904]
3019,-1.724978119455045e-05,-1.7648956e-05,[0.0007914728831557055]
3020,-1.7344056504953188e-05,-1.7190823e-05,[0.0007913452398342867]
3021,-1.7433020184398627e-05,-1.7018412e-05,[0.0007912175677582456]
3022,-1.6922146096476352e-05,-1.717639e-05,[0.0007910898669401826]
3023,-1.695605242275633e-05,-1.6534826e-05,[0.0007909621373927016]
3024,-1.7330601804133038e-05,-1.6989488e-05,[0.000790834379128409]
3025,-1.748545309965266e-05,-1.6819957e-05,[0.000790706592159914]
3026,-1.7043483967427165e-05,-1.7221662e-05,[0.0007905787764998285]
3027,-1.6954969578364398e-05,-1.7014323e-05,[0.0007904509321607676]
3028,-1.721272856229916e-05,-1.695656e-05,[0.0007903230591553489]
3029,-1.7366042447974907e-05,-1.6118152e-05,[0.0007901951574961929]
3030,-1.7268240480916574e-05,-1.768631e-05,[0.0007900672271959232]
3031,-1.7558725994604173e-05,-1.6712263e-05,[0.0007899392682671661]
3032,-1.7228990145667922e-05,-1.7087883e-05,[0.0007898112807225502]
3033,-1.7313998978352173e-05,-1.7122384e-05,[0.0007896832645747077]
3034,-1.7408672283636407e-05,-1.6920216e-05,[0.0007895552198362734]
3035,-1.735243622533744e-05,-1.7166492e-05,[0.0007894271465198843]
3036,-1.736115136736771e-05,-1.7380638e-05,[0.0007892990446381812]
3037,-1.73977212398313e-05,-1.7458022e-05,[0.0007891709142038072]
3038,-1.7162814219773282e-05,-1.7903316e-05,[0.0007890427552294079]
3039,-1.7391763685736804e-05,-1.8058428e-05,[0.0007889145677276325]
3040,-1.734150700940518e-05,-1.7456136e-05,[0.0007887863517111323]
3041,-1.7173568267025985e-05,-1.6978225e-05,[0.000788658107192562]
3042,-1.7399832540831994e-05,-1.3260437e-05,[0.0007885298341845787]
3043,-1.7184796706715134e-05,-1.7215354e-05,[0.0007884015326998423]
3044,-1.7469487283960915e-05,-1.6326036e-05,[0.000788273202751016]
3045,-1.783817933755927e-05,-1.7146605e-05,[0.0007881448443507649]
3046,-1.7336252130917274e-05,-1.748583e-05,[0.000788016457511758]
3047,-1.7435070367355367e-05,-1.7025639e-05,[0.0007878880422466664]
3048,-1.7137161376012954e-05,-1.6599326e-05,[0.0007877595985681641]
3049,-1.706766361166956e-05,-1.618409e-05,[0.000787631126488928]
3050,-1.7622978521103506e-05,-1.7165172e-05,[0.0007875026260216378]
3051,-1.6919099471124356e-05,-1.6124475e-05,[0.000787374097178976]
3052,-1.7288356502831448e-05,-1.7161425e-05,[0.0007872455399736279]
3053,-1.7236085659533275e-05,-1.720003e-05,[0.0007871169544182816]
3054,-1.739210511004785e-05,-1.8582827e-05,[0.0007869883405256278]
3055,-1.7115607261075638e-05,-1.7114735e-05,[0.0007868596983083606]
3056,-1.758567104843678e-05,-1.7068674e-05,[0.0007867310277791761]
3057,-1.7635591757425572e-05,-1.22185265e-05,[0.0007866023289507737]
3058,-1.7580820167495403e-05,-1.682212e-05,[0.0007864736018358556]
3059,-1.7078234486689324e-05,-1.7167114e-05,[0.0007863448464471264]
3060,-1.7618468700675293e-05,-1.7118127e-05,[0.0007862160627972939]
3061,-1.7491861490270823e-05,-1.7392844e-05,[0.0007860872508990684]
3062,-1.7214951185451355e-05,-1.7948883e-05,[0.0007859584107651633]
3063,-1.7273283083341086e-05,-1.7519598e-05,[0.0007858295424082945]
3064,-1.7535995539219584e-05,-1.6921185e-05,[0.000785700645841181]
3065,-1.68909700732911e-05,-1.766273e-05,[0.000785571721076544]
3066,-1.7239595581486356e-05,-1.6968035e-05,[0.0007854427681271082]
3067,-1.7448247490392532e-05,-1.6400141e-05,[0.0007853137870056006]
3068,-1.737373568175826e-05,-1.7519149e-05,[0.0007851847777247511]
3069,-1.706244129309198e-05,-1.726907e-05,[0.0007850557402972926]
3070,-1.72145128090051e-05,-1.7078066e-05,[0.0007849266747359604]
3071,-1.7244961236428934e-05,-1.748592e-05,[0.0007847975810534928]
3072,-1.748581107676728e-05,-1.71035e-05,[0.0007846684592626308]
