,train,val,lr
227,-1.1706745590345236e-05,-1.9597624e-06,[0.000998729111638004]
228,-1.1560649636521702e-05,-4.2730403e-06,[0.0009987178945185021]
229,-1.1225831894989823e-05,-9.660696e-06,[0.0009987066281775174]
230,-1.1553691547305788e-05,5.834294e-06,[0.0009986953126161619]
231,-1.1972270203841618e-05,-1.099746e-05,[0.0009986839478355522]
232,-1.1810283558588707e-05,-1.308261e-05,[0.0009986725338368102]
233,-1.1848577014461625e-05,-8.569186e-06,[0.0009986610706210622]
234,-1.1675739096972393e-05,-1.1890271e-06,[0.0009986495581894397]
235,-1.199149828607915e-05,1.4040465e-06,[0.0009986379965430787]
236,-1.1948939845751739e-05,-3.5808487e-06,[0.0009986263856831205]
237,-1.2198899094073568e-05,-8.571928e-06,[0.0009986147256107112]
238,-1.1768376771215116e-05,-1.08711865e-05,[0.0009986030163270012]
239,-1.0882780043175443e-05,1.0527497e-06,[0.0009985912578331464]
240,-1.1905288920388557e-05,-1.1978496e-05,[0.0009985794501303072]
241,-1.2001444338238798e-05,-5.287003e-06,[0.0009985675932196493]
242,-1.1989262657152721e-05,2.540363e-06,[0.0009985556871023424]
243,-1.1626209925452713e-05,2.8653225e-05,[0.000998543731779562]
244,-1.1868639376189094e-05,2.5709336e-05,[0.000998531727252488]
245,-1.1987423567916266e-05,-9.216231e-06,[0.000998519673522305]
246,-1.1579211241041776e-05,-1.2109396e-05,[0.0009985075705902027]
247,-1.1835413806693395e-05,-3.857831e-06,[0.0009984954184573758]
248,-1.2203554069856181e-05,-7.886888e-06,[0.0009984832171250234]
249,-1.1696804540406447e-05,-8.022706e-06,[0.00099847096659435]
250,-1.1944501511607087e-05,4.3016374e-07,[0.0009984586668665646]
251,-1.1834457745862892e-05,3.1941992e-05,[0.000998446317942881]
252,-1.1082841592724434e-05,1.8760422e-05,[0.000998433919824518]
253,-1.1669219293253264e-05,-6.6298885e-06,[0.0009984214725126993]
254,-1.2088290986866923e-05,-3.6214701e-06,[0.0009984089760086536]
255,-1.1961400559812319e-05,1.42301515e-05,[0.0009983964303136139]
256,-1.2128664911870146e-05,-1.4490247e-06,[0.0009983838354288186]
257,-1.1374008317943663e-05,2.5187852e-05,[0.0009983711913555107]
258,-1.1566078137548175e-05,1.1215892e-06,[0.0009983584980949383]
259,-1.1626158175204182e-05,-1.2344276e-05,[0.0009983457556483539]
260,-1.2283360410947352e-05,1.3939887e-05,[0.0009983329640170153]
261,-1.2683565364568494e-05,1.0568612e-06,[0.000998320123202185]
262,-1.212619472426013e-05,-3.672718e-06,[0.0009983072332051303]
263,-1.1771513436542591e-05,3.3503566e-05,[0.0009982942940271234]
264,-1.1970020477747311e-05,-1.1755224e-06,[0.0009982813056694415]
265,-1.2080299438821384e-05,8.44669e-06,[0.0009982682681333663]
266,-1.2152961244282778e-05,-5.802634e-06,[0.0009982551814201844]
267,-1.2092897304682992e-05,4.961892e-06,[0.0009982420455311876]
268,-1.235518757312093e-05,-6.529143e-07,[0.0009982288604676725]
269,-1.25305023175315e-05,-1.0411436e-05,[0.0009982156262309401]
270,-1.179682822112227e-05,-1.0479098e-05,[0.0009982023428222967]
271,-1.1229754090891219e-05,6.3540024e-06,[0.0009981890102430536]
272,-1.1176375483046286e-05,2.6217109e-05,[0.0009981756284945262]
273,-1.1826881291199243e-05,-1.1545485e-05,[0.0009981621975780355]
274,-1.2164420786575647e-05,-1.1424196e-05,[0.000998148717494907]
275,-1.2044652066833805e-05,-8.41227e-06,[0.0009981351882464712]
276,-1.2019247424177593e-05,-1.1263545e-05,[0.0009981216098340633]
277,-1.252807132914313e-05,-7.675589e-06,[0.0009981079822590235]
278,-1.207037630592822e-05,-1.0417084e-05,[0.000998094305522697]
279,-1.1924260070372838e-05,-4.526927e-07,[0.0009980805796264332]
280,-1.1767329215217615e-05,1.9991128e-05,[0.000998066804571587]
281,-1.182464848170639e-05,5.967285e-06,[0.0009980529803595179]
282,-1.1956511661992408e-05,-1.1625749e-05,[0.0009980391069915903]
283,-1.2191878886369522e-05,-9.433307e-06,[0.0009980251844691735]
284,-1.2025695286865812e-05,2.161137e-05,[0.0009980112127936417]
285,-1.24606995996146e-05,-3.9594448e-07,[0.0009979971919663736]
286,-1.1879698467964772e-05,-1.1636913e-05,[0.0009979831219887531]
287,-1.1775304574257462e-05,3.5939595e-06,[0.000997969002862169]
288,-1.166111269412795e-05,-6.742095e-06,[0.0009979548345880147]
289,-1.2048759163008072e-05,-1.2817707e-05,[0.0009979406171676884]
290,-1.2365372640488204e-05,-7.380511e-06,[0.0009979263506025935]
291,-1.2066495310136816e-05,-1.0252718e-05,[0.000997912034894138]
